epoch;loss;accuracy;recall;precision;miou;f1_score;auc;auc_pr;val_loss;val_accuracy;val_recall;val_precision;val_miou;val_f1_score;val_auc;val_auc_pr
1;0.8887805342674255;0.6605775356292725;0.5313184261322021;0.7855691313743591;0.37529608607292175;0.6104807257652283;0.8715547919273376;0.7519712448120117;0.6060851812362671;0.7563185095787048;0.6612331867218018;0.853733479976654;0.37560027837753296;0.7451456189155579;0.9385549426078796;0.87080317735672
2;0.4343779385089874;0.8202996253967285;0.7888580560684204;0.8553783893585205;0.3756910562515259;0.8206707239151001;0.9676923751831055;0.9233206510543823;0.3907419443130493;0.8207629919052124;0.7857890725135803;0.858680248260498;0.37578409910202026;0.8204882144927979;0.9726589918136597;0.9317426681518555
3;0.3980828821659088;0.829010009765625;0.7989996671676636;0.863162100315094;0.37580886483192444;0.8297392129898071;0.9721792340278625;0.9320932030677795;0.3686828911304474;0.8393157720565796;0.8089936375617981;0.8745449781417847;0.37564465403556824;0.8403443098068237;0.9761043190956116;0.9411221742630005
4;0.3738590478897095;0.8390016555786133;0.809928297996521;0.8712704181671143;0.3758321702480316;0.8394083976745605;0.9751430749893188;0.9384636878967285;0.358901709318161;0.8428707122802734;0.8081458806991577;0.8842282891273499;0.37593725323677063;0.8443432450294495;0.9778860807418823;0.9450700879096985
5;0.3644089698791504;0.8422759175300598;0.8111460208892822;0.8772470355033875;0.3759061098098755;0.8428024053573608;0.976266622543335;0.9411284923553467;0.3448922038078308;0.8505237698554993;0.828309953212738;0.8773461580276489;0.37605366110801697;0.8520183563232422;0.9786736965179443;0.9476022720336914
6;0.34860116243362427;0.8474032878875732;0.8185129761695862;0.8790926337242126;0.3759048283100128;0.8476564884185791;0.9780640006065369;0.9449928998947144;0.3535345494747162;0.8398177623748779;0.8034399151802063;0.8835998773574829;0.37578409910202026;0.8413969874382019;0.9779635667800903;0.944412350654602
7;0.332064151763916;0.8562789559364319;0.8299452662467957;0.8826600313186646;0.37592336535453796;0.8554291725158691;0.9799623489379883;0.9492130279541016;0.33791738748550415;0.8473032116889954;0.8162437081336975;0.8756670355796814;0.37582388520240784;0.8448638916015625;0.9796937108039856;0.9473157525062561
8;0.31243500113487244;0.8639277815818787;0.8427175879478455;0.8848651647567749;0.3759179413318634;0.8632351756095886;0.9820582866668701;0.95379239320755;0.29856160283088684;0.8681337833404541;0.8504934906959534;0.8875031471252441;0.3759094178676605;0.868523120880127;0.9836410880088806;0.9577288627624512
9;0.29403188824653625;0.8726415634155273;0.8555304408073425;0.8892323970794678;0.37597137689590454;0.872016191482544;0.9839450120925903;0.9581677913665771;0.29374536871910095;0.8748680353164673;0.858440101146698;0.8937570452690125;0.37595558166503906;0.8756504654884338;0.9842674136161804;0.9597240686416626
10;0.28781238198280334;0.8762703537940979;0.8597366213798523;0.8923954963684082;0.37603825330734253;0.8757352828979492;0.9846644997596741;0.959907591342926;0.3039822578430176;0.8676278591156006;0.8510444760322571;0.8857601284980774;0.3757667541503906;0.8680022954940796;0.9830988049507141;0.9565221071243286
11;0.2702334225177765;0.8848159313201904;0.8707250952720642;0.8990442156791687;0.3760383427143097;0.8846223950386047;0.9863921999931335;0.9642225503921509;0.3352590799331665;0.8374167680740356;0.8156363368034363;0.8596848249435425;0.37605810165405273;0.8369792699813843;0.9786345362663269;0.9446043372154236
12;0.26749560236930847;0.8853108286857605;0.8716400861740112;0.8989600539207458;0.3760797083377838;0.8850641846656799;0.9866417646408081;0.9648582339286804;0.37309277057647705;0.8207722306251526;0.8012760877609253;0.8422926664352417;0.3758186101913452;0.8211668729782104;0.9745368957519531;0.9353872537612915
13;0.25339826941490173;0.8940478563308716;0.8809422254562378;0.9072345495223999;0.37625694274902344;0.8938608169555664;0.9880506992340088;0.9685530066490173;0.3431568145751953;0.8385370969772339;0.823729395866394;0.8530644774436951;0.3762970268726349;0.8381162881851196;0.9780136942863464;0.9431201815605164
14;0.24193938076496124;0.8972853422164917;0.8860586881637573;0.9087002277374268;0.37630632519721985;0.8972089886665344;0.9889581799507141;0.9707075953483582;0.3789573907852173;0.8704431056976318;0.8629465103149414;0.8800307512283325;0.3773501515388489;0.8713499307632446;0.9771683812141418;0.9454892873764038
15;0.2266935110092163;0.9084466099739075;0.8978690505027771;0.9191803932189941;0.3765590488910675;0.9083743095397949;0.9903742074966431;0.9746344089508057;0.3489754796028137;0.8383006453514099;0.8253009915351868;0.8515674471855164;0.37580180168151855;0.8382048606872559;0.977851390838623;0.9425702691078186
