epoch;loss;accuracy;recall;precision;miou;f1_score;auc;auc_pr;val_loss;val_accuracy;val_recall;val_precision;val_miou;val_f1_score;val_auc;val_auc_pr
1;0.6797546148300171;0.7369310855865479;0.6438595652580261;0.8199293613433838;0.3758740723133087;0.7126337289810181;0.9219991564750671;0.8398250341415405;0.6267834901809692;0.7850844264030457;0.6192982196807861;0.8917245864868164;0.3758097290992737;0.7307078838348389;0.9452483057975769;0.8797983527183533
2;0.4278440773487091;0.8240097165107727;0.7873290181159973;0.8619531393051147;0.37665608525276184;0.8225881457328796;0.9681800603866577;0.9248435497283936;0.5263195633888245;0.7805083990097046;0.7197113037109375;0.8491926193237305;0.3753514289855957;0.7790072560310364;0.9533372521400452;0.8984442949295044
3;0.3894176781177521;0.8342211842536926;0.8009758591651917;0.869845986366272;0.37691548466682434;0.8337744474411011;0.9729715585708618;0.9340892434120178;0.35953232645988464;0.8412352800369263;0.8131723999977112;0.8738455176353455;0.3761332631111145;0.8422791361808777;0.9768249988555908;0.9418955445289612
4;0.3568204343318939;0.8460925817489624;0.8179371356964111;0.8751044273376465;0.3767178952693939;0.8454622030258179;0.9768400192260742;0.9418737888336182;0.40828099846839905;0.8247324228286743;0.7637641429901123;0.8912514448165894;0.3769281208515167;0.8223603367805481;0.970686137676239;0.9305731654167175
5;0.33704760670661926;0.8541670441627502;0.8295063376426697;0.8789408802986145;0.37681838870048523;0.853367269039154;0.9791405200958252;0.9468365907669067;0.33643168210983276;0.8505550622940063;0.8177193403244019;0.8817406296730042;0.3793317377567291;0.8483587503433228;0.9793034195899963;0.9471514225006104
6;0.3235253095626831;0.8581933975219727;0.8367209434509277;0.8794796466827393;0.37768274545669556;0.8575044870376587;0.980521559715271;0.9495964050292969;0.3426740765571594;0.8495703935623169;0.8362327218055725;0.8642693758010864;0.38643473386764526;0.8499671816825867;0.9784300923347473;0.9449180364608765
7;0.31250283122062683;0.8651204109191895;0.8455725312232971;0.8845888376235962;0.3781996965408325;0.8645545244216919;0.9819307327270508;0.9531918168067932;0.37440618872642517;0.8491038084030151;0.8386222720146179;0.8634015917778015;0.38081488013267517;0.850723147392273;0.9770708084106445;0.9440931081771851
8;0.3109985291957855;0.8625690937042236;0.8427887558937073;0.8820301294326782;0.3790384531021118;0.8618761897087097;0.9818846583366394;0.9528329372406006;0.32114890217781067;0.8563249111175537;0.8392479419708252;0.8745380640029907;0.37650614976882935;0.8564264178276062;0.9810283780097961;0.9507269263267517
9;0.2971898019313812;0.873022198677063;0.8566647171974182;0.8893575072288513;0.3797074854373932;0.8726499080657959;0.9835894107818604;0.957158088684082;0.3006690442562103;0.8669015169143677;0.8566542267799377;0.8782621622085571;0.38188254833221436;0.8672915697097778;0.982807993888855;0.9547284841537476
10;0.29647454619407654;0.8707428574562073;0.8531108498573303;0.888336181640625;0.3808263838291168;0.8702675700187683;0.9835975170135498;0.9570943117141724;0.47106966376304626;0.7793897390365601;0.7598088383674622;0.8073841333389282;0.38038209080696106;0.7828235626220703;0.9635084271430969;0.9119113683700562
11;0.28738293051719666;0.8760000467300415;0.8607662320137024;0.8914254307746887;0.38104766607284546;0.8757577538490295;0.9845606684684753;0.959490954875946;0.31964805722236633;0.8658335208892822;0.8443632125854492;0.8881320357322693;0.3855903148651123;0.8655951023101807;0.9814321994781494;0.9528063535690308
12;0.2830352485179901;0.877873420715332;0.8624014258384705;0.8936063051223755;0.38169753551483154;0.8776504993438721;0.9850764870643616;0.9608185887336731;0.3104681670665741;0.8707308769226074;0.8594287633895874;0.8834111094474792;0.38042646646499634;0.8712028861045837;0.9828486442565918;0.9554013609886169
13;0.2852255702018738;0.8763984441757202;0.8611270785331726;0.8919178247451782;0.3824601173400879;0.8761910796165466;0.984783947467804;0.9599983096122742;0.2958652377128601;0.8731768131256104;0.8615739345550537;0.8861607313156128;0.37907397747039795;0.8736290335655212;0.9838716387748718;0.9573907852172852
14;0.27126193046569824;0.8846632838249207;0.8711119890213013;0.8983743786811829;0.3825228214263916;0.8844670653343201;0.9862501621246338;0.9637187719345093;0.3069920837879181;0.8720571398735046;0.8631026148796082;0.8825802206993103;0.3824389576911926;0.8726536631584167;0.9833413362503052;0.9565871953964233
15;0.2766886055469513;0.879884660243988;0.8650228977203369;0.8951209783554077;0.38348469138145447;0.8797569870948792;0.9856584668159485;0.9621783494949341;0.3132641911506653;0.8683180809020996;0.8559348583221436;0.8814387321472168;0.3946407735347748;0.8684549331665039;0.9819906949996948;0.9533277750015259
