epoch;loss;accuracy;recall;precision;miou;f1_score;auc;auc_pr;val_loss;val_accuracy;val_recall;val_precision;val_miou;val_f1_score;val_auc;val_auc_pr
1;0.663649320602417;0.7461190819740295;0.6574905514717102;0.8240910768508911;0.37564733624458313;0.7230112552642822;0.9260092973709106;0.8475565314292908;0.7263683080673218;0.7162505388259888;0.6721047759056091;0.7666748762130737;0.375100702047348;0.7162954211235046;0.9265166521072388;0.8504059314727783
2;0.424604594707489;0.825607419013977;0.7934171557426453;0.8587067723274231;0.37589019536972046;0.824600338935852;0.96865314245224;0.9256198406219482;0.4541957378387451;0.7924198508262634;0.7265209555625916;0.863314688205719;0.37540796399116516;0.7889178395271301;0.96383136510849;0.9146724343299866
3;0.38428571820259094;0.8403401374816895;0.8097423315048218;0.8732496500015259;0.37616223096847534;0.8401936888694763;0.9739130735397339;0.9367332458496094;0.38995060324668884;0.8263288736343384;0.810597836971283;0.8479613661766052;0.3761657178401947;0.8287519812583923;0.9733096361160278;0.9337864518165588
4;0.35777735710144043;0.8475841283798218;0.822479248046875;0.8739719986915588;0.37629422545433044;0.8473384380340576;0.9768534898757935;0.9420781135559082;0.3566872477531433;0.845629096031189;0.8206040263175964;0.8712446093559265;0.3772273659706116;0.8450849056243896;0.9771926403045654;0.9428404569625854
5;0.32804611325263977;0.8593130111694336;0.8381598591804504;0.8803439140319824;0.376497358083725;0.8587038516998291;0.9802621006965637;0.9494015574455261;0.34314149618148804;0.834597647190094;0.8113483786582947;0.8571268320083618;0.3808627724647522;0.8335524797439575;0.9772623181343079;0.9409064054489136
6;0.3161688446998596;0.8678110837936401;0.8487293124198914;0.8867009878158569;0.376693457365036;0.8672211170196533;0.981658399105072;0.9528629779815674;0.38047441840171814;0.8352603912353516;0.8199929594993591;0.8528817892074585;0.37544167041778564;0.8360259532928467;0.9753909111022949;0.938447117805481
7;0.3099932074546814;0.8685253858566284;0.8518511056900024;0.8848835229873657;0.37814760208129883;0.8679583072662354;0.9822462797164917;0.9540284872055054;0.3496066927909851;0.8480355143547058;0.8331598043441772;0.8638222217559814;0.3777996897697449;0.8481569886207581;0.9780312180519104;0.9431237578392029
8;0.29499194025993347;0.8762978315353394;0.8607327938079834;0.8923367857933044;0.3784319758415222;0.8762229084968567;0.9839868545532227;0.9583834409713745;0.44458088278770447;0.8155629634857178;0.8026290535926819;0.8321520090103149;0.37946149706840515;0.8170549273490906;0.9706195592880249;0.9284273386001587
9;0.2975265383720398;0.8745724558830261;0.8591102361679077;0.8905045390129089;0.37877732515335083;0.87442946434021;0.9837241172790527;0.9576590061187744;0.3820096254348755;0.8487022519111633;0.8395382761955261;0.8591293692588806;0.37601804733276367;0.8491782546043396;0.9768357276916504;0.9416491985321045
10;0.28686437010765076;0.8792054653167725;0.8651505708694458;0.8934272527694702;0.37896019220352173;0.8789886832237244;0.9847049713134766;0.9599422216415405;0.33270055055618286;0.847885012626648;0.8293280005455017;0.865656316280365;0.37720438838005066;0.8470417857170105;0.9789796471595764;0.9446433186531067
11;0.27632153034210205;0.8851735591888428;0.8719388842582703;0.8989264369010925;0.3782322108745575;0.885183572769165;0.9858741164207458;0.9630856513977051;0.3380967378616333;0.8458297252655029;0.831034779548645;0.8624293208122253;0.37708473205566406;0.8463974595069885;0.9789025187492371;0.9451521635055542
12;0.2794187366962433;0.8832994699478149;0.8701274394989014;0.8972745537757874;0.3794091045856476;0.8834019303321838;0.9855727553367615;0.962255597114563;0.36449217796325684;0.8345423340797424;0.8187016844749451;0.8521105647087097;0.3828545808792114;0.835008978843689;0.9763264060020447;0.9397228956222534
13;0.2694004774093628;0.8873167037963867;0.8745884895324707;0.9006214737892151;0.3802398145198822;0.8873443603515625;0.9865249395370483;0.9646302461624146;0.3841724693775177;0.8505371809005737;0.8400280475616455;0.862801730632782;0.38167035579681396;0.8511975407600403;0.9755948185920715;0.9389395713806152
14;0.2631041407585144;0.8909302353858948;0.8785219192504883;0.9039444327354431;0.37939074635505676;0.8909524083137512;0.9871436953544617;0.9662116169929504;0.3888445794582367;0.8539228439331055;0.844340980052948;0.8654223084449768;0.3780876100063324;0.8546608090400696;0.9759313464164734;0.9398118257522583
15;0.26800498366355896;0.8882138729095459;0.8763275146484375;0.901112973690033;0.37951505184173584;0.8884570002555847;0.9866589307785034;0.9649876356124878;0.3713712692260742;0.83894944190979;0.8252658247947693;0.8548496961593628;0.379440039396286;0.8397397994995117;0.9765210151672363;0.9404566884040833
