epoch;loss;accuracy;recall;precision;miou;f1_score;auc;auc_pr;val_loss;val_accuracy;val_recall;val_precision;val_miou;val_f1_score;val_auc;val_auc_pr
1;0.9170675873756409;0.6391412615776062;0.5147673487663269;0.7761167883872986;0.3751693665981293;0.5928120017051697;0.8562915921211243;0.7334977388381958;0.5799282193183899;0.7692779302597046;0.6775124669075012;0.8636712431907654;0.3755490779876709;0.7592279314994812;0.9441412687301636;0.8808014392852783
2;0.4332595765590668;0.8214162588119507;0.7881060838699341;0.8586955070495605;0.3753911256790161;0.8217355012893677;0.9677180051803589;0.9238550066947937;0.4096665680408478;0.8267320394515991;0.7783424258232117;0.8762737512588501;0.37540218234062195;0.8243167996406555;0.971878170967102;0.931381106376648
3;0.38803863525390625;0.8362768888473511;0.8057293891906738;0.8706696629524231;0.3753730356693268;0.8368101716041565;0.9735453724861145;0.9357612133026123;0.3646816611289978;0.8404768705368042;0.8151748180389404;0.8691607713699341;0.3753153085708618;0.8412237763404846;0.9761874079704285;0.9410970211029053
4;0.3715769052505493;0.8413036465644836;0.8108085989952087;0.8747067451477051;0.37540799379348755;0.8414171934127808;0.9754776358604431;0.9397924542427063;0.38109061121940613;0.8310630321502686;0.798820972442627;0.8659432530403137;0.3752420246601105;0.8309224247932434;0.9745026230812073;0.9371256828308105
5;0.35487401485443115;0.8482825756072998;0.817899227142334;0.8822405934333801;0.3753966689109802;0.8487345576286316;0.9775460362434387;0.9445090889930725;0.3551487326622009;0.8462326526641846;0.8265163898468018;0.8688257932662964;0.37516987323760986;0.8470601439476013;0.9770935773849487;0.943379282951355
6;0.34161296486854553;0.8534848093986511;0.8245647549629211;0.8833248615264893;0.37547656893730164;0.8528286218643188;0.9789838790893555;0.947438657283783;0.37441691756248474;0.8237530589103699;0.7772957682609558;0.8662256002426147;0.3750949800014496;0.8192576766014099;0.9749418497085571;0.9362263679504395
7;0.3179035782814026;0.8656524419784546;0.8425811529159546;0.8877837657928467;0.37545958161354065;0.8645232915878296;0.9816343188285828;0.9532920122146606;0.3317382037639618;0.8500677347183228;0.830249011516571;0.8721204996109009;0.3754191994667053;0.8506305813789368;0.979729413986206;0.9482295513153076
8;0.29844096302986145;0.8753278255462646;0.8579891920089722;0.8919106721878052;0.3755108416080475;0.8745636343955994;0.983676016330719;0.9577972888946533;0.3271859288215637;0.8589149117469788;0.8440567851066589;0.8745940327644348;0.3755500614643097;0.8589999079704285;0.9810172915458679;0.9509415626525879
9;0.29170820116996765;0.8777657747268677;0.862041711807251;0.8932934999465942;0.3756108283996582;0.8773112297058105;0.9843817949295044;0.9595562219619751;0.35827893018722534;0.8360737562179565;0.8168085217475891;0.8574815392494202;0.37562131881713867;0.8365859985351562;0.9763150215148926;0.9398015737533569
10;0.2803812623023987;0.8834700584411621;0.8684378862380981;0.898202121257782;0.3755910396575928;0.8830310106277466;0.985531210899353;0.9623522758483887;0.37626999616622925;0.8252856731414795;0.8041608929634094;0.8477057218551636;0.3752622604370117;0.8253074884414673;0.9738386273384094;0.9338127374649048
11;0.26246657967567444;0.8907923102378845;0.8781048655509949;0.9033647179603577;0.375680536031723;0.8905146718025208;0.9872167706489563;0.9664098024368286;0.32035234570503235;0.8446769714355469;0.8314216732978821;0.8585689663887024;0.3759160041809082;0.8447142243385315;0.9800553917884827;0.9478698968887329
12;0.25312793254852295;0.8965930938720703;0.8848448991775513;0.9084084033966064;0.37583041191101074;0.8964254260063171;0.9881024360656738;0.9688565731048584;0.3662000596523285;0.8230667114257812;0.8073439002037048;0.8380979299545288;0.3755916357040405;0.8223929405212402;0.9751147627830505;0.9351948499679565
13;0.24142256379127502;0.9019389152526855;0.891364336013794;0.9125844836235046;0.3757801353931427;0.9018198251724243;0.9891000390052795;0.9713120460510254;0.3442131578922272;0.8628326654434204;0.8502774238586426;0.8765776753425598;0.3753991723060608;0.8631723523139954;0.9792875647544861;0.9471904039382935
14;0.24124495685100555;0.9011219143867493;0.890474796295166;0.9119735956192017;0.3759579658508301;0.9010589718818665;0.9890688061714172;0.9711047410964966;0.36138519644737244;0.8333801031112671;0.8222435712814331;0.8447430729866028;0.37566709518432617;0.833303689956665;0.9769366979598999;0.9402957558631897
15;0.2154514044523239;0.9144061207771301;0.9048970937728882;0.9242405891418457;0.3760851323604584;0.914429783821106;0.9912700653076172;0.977002739906311;0.4113077223300934;0.8646024465560913;0.857844889163971;0.8724822402000427;0.37650173902511597;0.8650816082954407;0.9735908508300781;0.9331928491592407
