epoch;loss;accuracy;recall;precision;miou;f1_score;auc;auc_pr;val_loss;val_accuracy;val_recall;val_precision;val_miou;val_f1_score;val_auc;val_auc_pr
1;0.8007736802101135;0.7020388841629028;0.562623143196106;0.8316107392311096;0.3751085102558136;0.6448951363563538;0.8933123350143433;0.7955628633499146;0.695895254611969;0.7424447536468506;0.6824766993522644;0.807733416557312;0.375628262758255;0.7397672533988953;0.9325305223464966;0.8652031421661377
2;0.4002828001976013;0.8329136371612549;0.7998871803283691;0.8685263395309448;0.3751566410064697;0.832652747631073;0.9720624089241028;0.9327758550643921;0.4349687993526459;0.7995358109474182;0.762834370136261;0.8398414850234985;0.3751227855682373;0.7993974089622498;0.966851532459259;0.9205681085586548
3;0.37318095564842224;0.843430757522583;0.8129798173904419;0.877112627029419;0.37511998414993286;0.8437017202377319;0.9754638075828552;0.9400754570960999;0.36974942684173584;0.8441522717475891;0.8098067045211792;0.8775227665901184;0.37519529461860657;0.8422344923019409;0.9757754802703857;0.9405046701431274
4;0.35000988841056824;0.8506119251251221;0.8234725594520569;0.8793126940727234;0.3751054108142853;0.8504148721694946;0.9779840707778931;0.9450451731681824;0.37366390228271484;0.8431204557418823;0.8141673803329468;0.8720256090164185;0.3750690817832947;0.8420338034629822;0.9755399823188782;0.9385485053062439
5;0.33156341314315796;0.8606435060501099;0.8369143605232239;0.8842764496803284;0.3751002550125122;0.8598112463951111;0.9800856113433838;0.9496848583221436;0.47716230154037476;0.7818095684051514;0.7706549167633057;0.7953080534934998;0.3750421404838562;0.7827639579772949;0.9650112390518188;0.9122494459152222
6;0.30920150876045227;0.8715894222259521;0.8523347973823547;0.8904662132263184;0.3750925362110138;0.8709256649017334;0.9826541543006897;0.9555804133415222;0.3539040982723236;0.8488647937774658;0.8258872032165527;0.8729677796363831;0.3750377893447876;0.8486728668212891;0.9778931140899658;0.9450857043266296
7;0.2986295521259308;0.8738762736320496;0.8575141429901123;0.8907723426818848;0.3751169443130493;0.8737531900405884;0.9836785793304443;0.957852303981781;0.32591843605041504;0.8527257442474365;0.8357502222061157;0.8708001971244812;0.37505051493644714;0.8528783321380615;0.9801294207572937;0.9488945603370667
8;0.2834666669368744;0.8812963962554932;0.8664566874504089;0.8959217071533203;0.37509679794311523;0.8808776140213013;0.985217809677124;0.9614458084106445;0.3638918995857239;0.8416237831115723;0.8312012553215027;0.8570879101753235;0.3753232955932617;0.8438454866409302;0.9770336151123047;0.9426379799842834
9;0.2750682830810547;0.8854271173477173;0.8721790909767151;0.8987983465194702;0.375110000371933;0.8852317333221436;0.986044704914093;0.9635770916938782;0.3927169442176819;0.8102138042449951;0.7853782176971436;0.8353226780891418;0.3751545548439026;0.8095372915267944;0.9712104201316833;0.9276444911956787
10;0.2654092609882355;0.8898478746414185;0.8769032955169678;0.9027612209320068;0.375127911567688;0.8895692825317383;0.9869872331619263;0.9658369421958923;0.356917142868042;0.8588078022003174;0.8502102494239807;0.8687785267829895;0.3750671148300171;0.8593540191650391;0.9789352416992188;0.9440438747406006
11;0.26068001985549927;0.8908857703208923;0.8795973062515259;0.902490496635437;0.37515270709991455;0.8908540606498718;0.9874150156974792;0.9669181108474731;0.32089319825172424;0.8584007024765015;0.845920205116272;0.8727725148200989;0.3750897943973541;0.8590779900550842;0.981147825717926;0.9515097737312317
12;0.24305875599384308;0.9001775979995728;0.8896436095237732;0.9108061790466309;0.3751146197319031;0.9000571370124817;0.989015519618988;0.9708715677261353;0.3646433353424072;0.8282023668289185;0.8147060871124268;0.842896580696106;0.3751002252101898;0.8285258412361145;0.975811243057251;0.9379233121871948
13;0.23330926895141602;0.9031147360801697;0.8931727409362793;0.913267970085144;0.37515944242477417;0.9030730128288269;0.9897918105125427;0.9729578495025635;0.45769497752189636;0.8262717127799988;0.8183385133743286;0.8354775905609131;0.3750622868537903;0.826816201210022;0.9701991677284241;0.9285184741020203
14;0.2226611226797104;0.9104973077774048;0.9019515514373779;0.9192857146263123;0.37517333030700684;0.9105046391487122;0.9906784892082214;0.9753655195236206;0.3328087627887726;0.859634518623352;0.8488656282424927;0.8713305592536926;0.37504178285598755;0.8598929643630981;0.9802502393722534;0.949823260307312
15;0.21684646606445312;0.9125980734825134;0.9045672416687012;0.9208388924598694;0.375163197517395;0.912595808506012;0.991072416305542;0.9763509035110474;0.39746132493019104;0.8433269262313843;0.8334122896194458;0.8542007803916931;0.37503013014793396;0.8436644077301025;0.9740022420883179;0.9352593421936035
