epoch;loss;accuracy;recall;precision;miou;f1_score;auc;auc_pr;val_loss;val_accuracy;val_recall;val_precision;val_miou;val_f1_score;val_auc;val_auc_pr
1;0.7205291986465454;0.7199978232383728;0.6249932050704956;0.8063371777534485;0.37783968448638916;0.6960871815681458;0.9122314453125;0.8224305510520935;0.5681263208389282;0.7887789607048035;0.6664004921913147;0.8835124373435974;0.37625667452812195;0.7594420909881592;0.9529367685317993;0.8941004276275635
2;0.4533459544181824;0.815182089805603;0.7731404900550842;0.8554957509040833;0.3809952139854431;0.8119360208511353;0.9644051194190979;0.917144775390625;0.5235884785652161;0.7816230058670044;0.7125688791275024;0.8553189635276794;0.37855812907218933;0.7773191332817078;0.9548489451408386;0.9002251625061035
3;0.3923966884613037;0.8342872262001038;0.8036598563194275;0.8664141297340393;0.38015103340148926;0.8337935209274292;0.9725534915924072;0.9330096244812012;0.3743182122707367;0.8449000120162964;0.7967408299446106;0.8881464600563049;0.37939485907554626;0.8398318290710449;0.9763897061347961;0.9418354034423828
4;0.36143726110458374;0.8443421721458435;0.8183484077453613;0.8704864382743835;0.38048887252807617;0.8435446619987488;0.976063072681427;0.9397256970405579;0.330183744430542;0.8547922968864441;0.8406950235366821;0.8707484602928162;0.3755607008934021;0.8554365038871765;0.980108380317688;0.9490175247192383
5;0.33836299180984497;0.8518621921539307;0.8303612470626831;0.8721925616264343;0.38191673159599304;0.8507033586502075;0.9786322116851807;0.9450386762619019;0.30917641520500183;0.8642131090164185;0.8404823541641235;0.8867788314819336;0.38125887513160706;0.8629326820373535;0.982085108757019;0.9534109234809875
6;0.3304476737976074;0.8533405065536499;0.8314080238342285;0.8744327425956726;0.3852709233760834;0.8523091673851013;0.9795073866844177;0.9469881057739258;0.29913201928138733;0.8599940538406372;0.846004843711853;0.8758789300918579;0.3849233388900757;0.8606379628181458;0.9833377003669739;0.9559910297393799
7;0.31747785210609436;0.8610906600952148;0.8421633243560791;0.879683256149292;0.3850265443325043;0.8604661226272583;0.9811344146728516;0.9510772228240967;0.30521348118782043;0.8633317947387695;0.8229204416275024;0.899335503578186;0.38632383942604065;0.8592711091041565;0.9830939173698425;0.9557520747184753
8;0.31262528896331787;0.8621219396591187;0.8429397344589233;0.8808934688568115;0.38699933886528015;0.8613989949226379;0.9816468358039856;0.9521383047103882;0.28776898980140686;0.86687171459198;0.8426293134689331;0.8891905546188354;0.38371527194976807;0.8651972413063049;0.98397296667099;0.9574626088142395
9;0.31199178099632263;0.8645985126495361;0.845970094203949;0.8829671144485474;0.38627326488494873;0.8640205264091492;0.981810450553894;0.9527844786643982;0.4079646170139313;0.8502676486968994;0.8407579660415649;0.862105131149292;0.3907446563243866;0.8512420654296875;0.9757341742515564;0.9390013217926025
10;0.29949823021888733;0.8703543543815613;0.8533377647399902;0.8872294425964355;0.38830679655075073;0.869885265827179;0.9831688404083252;0.955916702747345;0.2671445608139038;0.8844976425170898;0.8687424659729004;0.9010365605354309;0.39660823345184326;0.8845065236091614;0.9864097237586975;0.9638862013816833
11;0.3009446859359741;0.8695017099380493;0.8520318865776062;0.8870785236358643;0.3890458941459656;0.8691327571868896;0.9830107688903809;0.9556069374084473;0.2728520333766937;0.8818866014480591;0.8635207414627075;0.9004309773445129;0.38922590017318726;0.881477415561676;0.9862600564956665;0.9635657668113708
12;0.2896581292152405;0.8748992681503296;0.8590601086616516;0.8907628059387207;0.3901318311691284;0.8745362162590027;0.9842556118965149;0.9586012363433838;0.28139713406562805;0.8719205260276794;0.8556709885597229;0.88639235496521;0.3917985260486603;0.8706914782524109;0.9847818613052368;0.9591341614723206
13;0.28926822543144226;0.87610924243927;0.860044002532959;0.8925464749336243;0.3905341625213623;0.8759143948554993;0.98431396484375;0.9589550495147705;0.3496195077896118;0.8401386737823486;0.8259177803993225;0.8531374335289001;0.38792115449905396;0.8392608165740967;0.9777057766914368;0.9412631988525391
14;0.2844827175140381;0.8776588439941406;0.8629617691040039;0.8926483988761902;0.3909985423088074;0.8774753212928772;0.9847656488418579;0.9599577188491821;0.316297322511673;0.8729161620140076;0.8656368255615234;0.8818734884262085;0.39512506127357483;0.8736346364021301;0.9828526377677917;0.9553413391113281
15;0.28050321340560913;0.8797768354415894;0.8655542731285095;0.8946194648742676;0.392302542924881;0.8797563910484314;0.9852501749992371;0.9612135887145996;0.27752354741096497;0.8799217939376831;0.864729642868042;0.8967869281768799;0.3881639838218689;0.8803701400756836;0.9855625629425049;0.9622377753257751
