epoch;loss;accuracy;recall;precision;miou;f1_score;auc;auc_pr;val_loss;val_accuracy;val_recall;val_precision;val_miou;val_f1_score;val_auc;val_auc_pr
1;0.7960989475250244;0.7045034170150757;0.5583322644233704;0.835379421710968;0.3751220405101776;0.637675404548645;0.8956514596939087;0.797881007194519;0.5483964085578918;0.786992073059082;0.6963862776756287;0.8717017769813538;0.37572211027145386;0.7741386890411377;0.9495657086372375;0.8921148180961609
2;0.40162357687950134;0.8312511444091797;0.7982566356658936;0.8659309148788452;0.37518343329429626;0.8305556774139404;0.9718950986862183;0.93235182762146;0.38493677973747253;0.8390692472457886;0.8070870637893677;0.8735671639442444;0.3753591477870941;0.8388451337814331;0.9748102426528931;0.9382646083831787
3;0.3763173520565033;0.839766263961792;0.8109270930290222;0.8717829585075378;0.37520208954811096;0.8401336073875427;0.974835216999054;0.9382367134094238;0.3516607880592346;0.8363890647888184;0.8015708923339844;0.8703176975250244;0.3753005266189575;0.8344790935516357;0.9770383834838867;0.941531777381897
4;0.35953545570373535;0.8467440605163574;0.819934606552124;0.8754943609237671;0.3751230239868164;0.8467124104499817;0.9768207669258118;0.9424760937690735;0.335813969373703;0.856157124042511;0.8429941534996033;0.8728227019309998;0.3751061260700226;0.8575785160064697;0.9803429245948792;0.9498464465141296
5;0.3338322639465332;0.8559733033180237;0.8327396512031555;0.8789807558059692;0.3751544952392578;0.855149507522583;0.9796503186225891;0.9483416080474854;0.3023122251033783;0.8639540672302246;0.8388110995292664;0.8874081373214722;0.3753631114959717;0.8623712658882141;0.9830769896507263;0.9555158615112305
6;0.3240653872489929;0.8606209754943848;0.8412824273109436;0.8790320754051208;0.3751347064971924;0.8596699237823486;0.9806745648384094;0.9503351449966431;0.3067532479763031;0.8665069341659546;0.8478331565856934;0.8857579231262207;0.37501785159111023;0.8663440346717834;0.9835787415504456;0.9577258825302124
7;0.3027097284793854;0.8688926696777344;0.8530319333076477;0.8844835758209229;0.37516701221466064;0.8684067726135254;0.9830027222633362;0.9557486772537231;0.29615622758865356;0.8749252557754517;0.8492143154144287;0.8986490964889526;0.3752526640892029;0.8731366395950317;0.9844218492507935;0.9593142867088318
8;0.29799410700798035;0.8708857297897339;0.855097770690918;0.8860652446746826;0.3750973641872406;0.8702590465545654;0.9834834933280945;0.9568457007408142;0.2738032937049866;0.8826651573181152;0.8634717464447021;0.9019641280174255;0.37513595819473267;0.8822019100189209;0.9863713979721069;0.9643849730491638
9;0.28551962971687317;0.8787261247634888;0.8644147515296936;0.8928284645080566;0.37515121698379517;0.8783403038978577;0.9848848581314087;0.960436224937439;0.28101781010627747;0.8800731301307678;0.8651989102363586;0.8973987698554993;0.37528812885284424;0.8809320330619812;0.9856101274490356;0.9623992443084717
10;0.2818997800350189;0.8776468634605408;0.8642057776451111;0.890927791595459;0.3751245141029358;0.8773313164710999;0.985148012638092;0.9608404040336609;0.3030852675437927;0.8738152980804443;0.8598453998565674;0.892458438873291;0.3752831220626831;0.875690221786499;0.9836909770965576;0.958718478679657
11;0.2707118093967438;0.8857117295265198;0.8731127381324768;0.8985657095909119;0.3751242756843567;0.8856082558631897;0.9863446950912476;0.9640308618545532;0.35414254665374756;0.8215705156326294;0.7986184358596802;0.842072069644928;0.37514016032218933;0.8197354674339294;0.9761999845504761;0.9378706216812134
12;0.2662099301815033;0.8856344819068909;0.8734641671180725;0.897696316242218;0.3751199543476105;0.8853726387023926;0.9866968393325806;0.964809775352478;0.26381489634513855;0.8893438577651978;0.8767129778862;0.9023518562316895;0.3753032088279724;0.8892902731895447;0.9871692061424255;0.9663591980934143
13;0.2618893086910248;0.8902442455291748;0.8785067200660706;0.9020480513572693;0.37513571977615356;0.8900739550590515;0.9872297644615173;0.9662854671478271;0.2649158239364624;0.8921458721160889;0.8776057362556458;0.9072765111923218;0.37517380714416504;0.8921387791633606;0.9871929883956909;0.9661931395530701
14;0.250873327255249;0.8935832977294922;0.8828580379486084;0.9043422937393188;0.3751294016838074;0.8934195637702942;0.9881644248962402;0.968562126159668;0.2812672257423401;0.8743780851364136;0.8605629801750183;0.8874692320823669;0.3751487731933594;0.8737664222717285;0.9850034713745117;0.9604784846305847
15;0.24090024828910828;0.9004198312759399;0.8902597427368164;0.9106425642967224;0.3751235008239746;0.900306224822998;0.9890896677970886;0.9710833430290222;0.2734592854976654;0.8881800174713135;0.8790482878684998;0.8980637192726135;0.37512674927711487;0.8884122371673584;0.9862852692604065;0.9642995595932007
