epoch;loss;accuracy;recall;precision;miou;f1_score;auc;auc_pr;val_loss;val_accuracy;val_recall;val_precision;val_miou;val_f1_score;val_auc;val_auc_pr
1;1.7493891716003418;0.30600717663764954;0.13416115939617157;0.29151493310928345;0.3749767541885376;0.1835792064666748;0.5526732802391052;0.27550819516181946;1.749847412109375;0.31723445653915405;0.14563721418380737;0.31050726771354675;0.3749833405017853;0.19819176197052002;0.5581989884376526;0.2806594669818878
2;1.7286477088928223;0.30522459745407104;0.1294783055782318;0.2896521985530853;0.37497925758361816;0.17879021167755127;0.5553560853004456;0.2768051028251648;1.6976239681243896;0.31742149591445923;0.13665929436683655;0.3067322075366974;0.3749852478504181;0.1890231966972351;0.5661782622337341;0.28448066115379333
3;1.7053383588790894;0.3077274560928345;0.12822802364826202;0.2942863702774048;0.3749783933162689;0.17848442494869232;0.5609245896339417;0.28073376417160034;1.6710251569747925;0.3191811144351959;0.13456900417804718;0.3104603886604309;0.37498748302459717;0.18767279386520386;0.5729384422302246;0.2891339957714081
4;1.6837764978408813;0.3087053894996643;0.12455503642559052;0.2952863872051239;0.3749789297580719;0.175048366189003;0.565278172492981;0.28392401337623596;1.6561098098754883;0.31997624039649963;0.13125798106193542;0.3113974928855896;0.37498846650123596;0.18459661304950714;0.5767983198165894;0.2926616966724396
5;1.6644086837768555;0.31157320737838745;0.12324093282222748;0.30054864287376404;0.37498047947883606;0.17465092241764069;0.5710201859474182;0.2891249358654022;1.6323500871658325;0.32365429401397705;0.12859681248664856;0.31730666756629944;0.3749893009662628;0.18293824791908264;0.5827445983886719;0.29877638816833496
6;1.6437970399856567;0.31664377450942993;0.12212316691875458;0.30960893630981445;0.37497958540916443;0.1750209480524063;0.5766634941101074;0.29499363899230957;1.613953709602356;0.3287997841835022;0.12971746921539307;0.330742210149765;0.37498846650123596;0.18622644245624542;0.5883077383041382;0.30583301186561584
7;1.6282596588134766;0.32099637389183044;0.12118424475193024;0.32663974165916443;0.3749811351299286;0.17663094401359558;0.5803014636039734;0.30017971992492676;1.59617018699646;0.3387487232685089;0.12886382639408112;0.35649341344833374;0.3749885559082031;0.18914008140563965;0.5928772687911987;0.312634140253067
8;1.6107369661331177;0.3385024666786194;0.12479840219020844;0.3485943377017975;0.37498125433921814;0.18357624113559723;0.5858878493309021;0.30754896998405457;1.5756222009658813;0.36158180236816406;0.14028300344944;0.38866591453552246;0.37499335408210754;0.20595048367977142;0.598944365978241;0.3220403790473938
9;1.5956549644470215;0.3526915907859802;0.13462969660758972;0.3759252727031708;0.37498340010643005;0.19803373515605927;0.5906098484992981;0.3145717978477478;1.5718225240707397;0.36873772740364075;0.14944759011268616;0.4109276533126831;0.37498995661735535;0.2188975065946579;0.600593090057373;0.32645702362060547
10;1.58347749710083;0.3604514002799988;0.14374512434005737;0.3989742696285248;0.374982088804245;0.2111535668373108;0.5941799283027649;0.32100585103034973;1.5522891283035278;0.3764907419681549;0.15811537206172943;0.43272021412849426;0.3749931752681732;0.23125003278255463;0.6061009764671326;0.3355030417442322
11;1.5715765953063965;0.36464565992355347;0.14777520298957825;0.41299763321876526;0.3749845325946808;0.21745552122592926;0.5969509482383728;0.32601046562194824;1.5443484783172607;0.37944716215133667;0.16055384278297424;0.44191664457321167;0.3749927878379822;0.23513954877853394;0.6078318953514099;0.34000614285469055
12;1.559586524963379;0.3712833523750305;0.15390902757644653;0.42843014001846313;0.3749833106994629;0.22621558606624603;0.6015028953552246;0.33322179317474365;1.5326179265975952;0.3843861222267151;0.1655518263578415;0.45510923862457275;0.3749918043613434;0.2423686534166336;0.6116580367088318;0.3467397093772888
13;1.5487216711044312;0.3741437792778015;0.1555340588092804;0.43760550022125244;0.3749856650829315;0.2292938083410263;0.6040346026420593;0.3375355303287506;1.5233640670776367;0.3864714503288269;0.16651445627212524;0.46397265791893005;0.37499624490737915;0.24467013776302338;0.6131481528282166;0.35058411955833435
14;1.5406432151794434;0.37772196531295776;0.159303680062294;0.44876596331596375;0.3749867081642151;0.2349294126033783;0.6066012978553772;0.342636376619339;1.5137544870376587;0.39053335785865784;0.16965796053409576;0.4749535322189331;0.374995619058609;0.2495477944612503;0.6166837215423584;0.356433242559433
15;1.5289424657821655;0.38131609559059143;0.16099533438682556;0.4581599831581116;0.3749859631061554;0.23805750906467438;0.6096831560134888;0.34725069999694824;1.507118582725525;0.39348140358924866;0.17355497181415558;0.4840230941772461;0.3749968111515045;0.2550758123397827;0.6188136339187622;0.36072275042533875
